Timestamp,Day_Index,Hour,Month,Season,Protocol_Phase,Soil_Moisture_True,Soil_Moisture,Soil_Low_SP,Soil_High_SP,Temperature,Humidity,Light,Drip,Mist,Fan,Command_Source,Planned_Drip,Planned_Mist,Planned_Fan,Safety_Override,Light_log,Temp_x_Humi,Temp_x_Light,Humi_x_Light,SP_Center,SP_Width,Hour_sin,Hour_cos,Day_sin,Day_cos
2026-01-01 00:50:00,0,0.8333333333333334,1,winter,commissioning_rule_based,58.737692426333936,58.78477914271621,55.0,65.0,21.516160809636208,81.72230903356774,5.929947703079726,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.9358522667201954,1758.3503429010293,41.65210867445049,158.2023171842404,60.0,10.0,0.21643961393810288,0.9762960071199334,0.0,1.0
2026-01-01 00:55:00,0,0.9166666666666667,1,winter,commissioning_rule_based,58.699428801534665,58.60757389209893,55.0,65.0,21.37580981494602,81.08441331147884,32.182242852646574,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.502014879001161,1733.2449979026492,74.85840402264002,283.95882187187874,60.0,10.0,0.23768589232617307,0.9713420698132614,0.0,1.0
2026-01-01 01:00:00,0,1.0,1,winter,commissioning_rule_based,58.67620512747955,58.69434167872551,55.0,65.0,21.30369983010298,81.45525331501065,21.18825774596209,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.0995632185831563,1735.2982662079876,66.03216441312343,252.47570713558073,60.0,10.0,0.25881904510252074,0.9659258262890683,0.0,1.0
2026-01-01 01:05:00,0,1.0833333333333333,1,winter,commissioning_rule_based,58.712443085126395,58.695298236707806,55.0,65.0,21.27286634894225,81.18969882614725,9.888281294287893,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.3876871002733293,1727.1376120395041,50.79294856720801,193.85559656226846,60.0,10.0,0.27982901403099203,0.9600498543859287,0.0,1.0
2026-01-01 01:10:00,0,1.1666666666666667,1,winter,commissioning_rule_based,58.71324426255461,58.79453906976569,55.0,65.0,21.152452282130362,81.43648791141267,21.035857190815374,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.0926709988677135,1722.5814245704426,65.41757572787775,251.8562644132671,60.0,10.0,0.3007057995042732,0.9537169507482269,0.0,1.0
2026-01-01 01:15:00,0,1.25,1,winter,commissioning_rule_based,58.71216018940506,58.710668805810876,55.0,65.0,21.110368022611592,81.72050943201106,30.47936648927457,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.4493322991178186,1725.1500291050552,72.81667426665813,281.8811926841981,60.0,10.0,0.3214394653031616,0.9469301294951057,0.0,1.0
2026-01-01 01:20:00,0,1.3333333333333333,1,winter,commissioning_rule_based,58.7383584053377,58.55667483762627,55.0,65.0,20.87320068315401,82.84750532579898,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1729.2926047640726,0.0,0.0,60.0,10.0,0.3420201433256687,0.9396926207859084,0.0,1.0
2026-01-01 01:25:00,0,1.4166666666666665,1,winter,commissioning_rule_based,58.7685620417694,58.75087075788714,55.0,65.0,20.65459287798895,83.22084177590365,45.45328647324652,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.8384472156794,1718.8926058448249,79.28156452350825,319.4388084012133,60.0,10.0,0.36243803828370164,0.9320078692827986,0.0,1.0
2026-01-01 01:30:00,0,1.5,1,winter,commissioning_rule_based,58.76639852393146,58.78121404197794,55.0,65.0,20.36858599060467,83.3526064410373,34.93063103519815,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.5815901638767995,1697.774731835297,72.95192723602847,298.53487536271314,60.0,10.0,0.3826834323650898,0.9238795325112867,0.0,1.0
2026-01-01 01:35:00,0,1.5833333333333335,1,winter,commissioning_rule_based,58.73771508573229,58.553616974137746,55.0,65.0,20.5531155822667,83.22994902282458,33.021829110991376,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.5270023512775737,1710.634762172279,72.49088698473439,293.5522259002149,60.0,10.0,0.40274668985873724,0.9153114791194471,0.0,1.0
2026-01-01 01:40:00,0,1.6666666666666667,1,winter,commissioning_rule_based,58.788090156030776,58.84518706162666,55.0,65.0,20.738630166087905,82.46475518827766,16.69337771856652,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.873190429377897,1710.2060595866692,59.58603371161151,236.93694536795064,60.0,10.0,0.4226182617406994,0.9063077870366499,0.0,1.0
2026-01-01 01:45:00,0,1.75,1,winter,commissioning_rule_based,58.78946936610164,58.783835335174224,55.0,65.0,20.834901881232213,82.08953392673932,17.52181474455297,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.9189492127842778,1710.3273848396966,60.81602044466044,239.615180433284,60.0,10.0,0.44228869021900125,0.8968727415326884,0.0,1.0
2026-01-01 01:50:00,0,1.8333333333333335,1,winter,commissioning_rule_based,58.76790455469236,58.67727562018835,55.0,65.0,20.43919145970455,81.33338444054135,34.71103304807044,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.5754596900053572,1662.3886166459797,73.07950516047538,290.8042375188645,60.0,10.0,0.46174861323503397,0.8870108331782217,0.0,1.0
2026-01-01 01:55:00,0,1.9166666666666665,1,winter,commissioning_rule_based,58.7359851120362,58.75748073535187,55.0,65.0,20.25065871962351,81.45887804064319,14.23779079105719,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.7237785785338877,1649.595938884499,55.158310421711,221.87594703850843,60.0,10.0,0.48098876891938763,0.8767267557075077,0.0,1.0
2026-01-01 02:00:00,0,2.0,1,winter,commissioning_rule_based,58.6798517054646,58.55300858801003,55.0,65.0,20.419850822248044,81.66177374128436,29.966211272857038,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.4328966511078245,1667.5212376771992,70.09923750381667,280.33642959997997,60.0,10.0,0.49999999999999994,0.8660254037844387,0.0,1.0
2026-01-01 02:05:00,0,2.083333333333333,1,winter,commissioning_rule_based,58.6696968810396,58.645073258788905,55.0,65.0,20.320160450643723,81.06832706393618,12.244642295191774,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.583593115578805,1647.321413404446,52.49902664773983,209.44757169387645,60.0,10.0,0.5187732581605214,0.8549118706729466,0.0,1.0
2026-01-01 02:10:00,0,2.1666666666666665,1,winter,commissioning_rule_based,58.64274889115294,58.5956063535874,55.0,65.0,20.028933420570887,80.90989953539209,13.868199571232829,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.699224675215032,1620.5389908594475,54.06259130704395,218.39399729509958,60.0,10.0,0.5372996083468238,0.8433914458128857,0.0,1.0
2026-01-01 02:15:00,0,2.25,1,winter,commissioning_rule_based,58.59663827619145,58.57112067925977,55.0,65.0,20.271215829675715,80.24200396069789,36.70929316127339,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.6299065670286534,1626.6029808930004,73.58261946179508,291.2709771284765,60.0,10.0,0.5555702330196022,0.8314696123025452,0.0,1.0
2026-01-01 02:20:00,0,2.3333333333333335,1,winter,commissioning_rule_based,58.59410036550606,58.63107608353264,55.0,65.0,20.610952452641204,80.74306995224678,18.986758788049528,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.9950699936975695,1664.1915756660412,61.731245232433,241.8311460129982,60.0,10.0,0.5735764363510462,0.8191520442889918,0.0,1.0
2026-01-01 02:25:00,0,2.416666666666667,1,winter,commissioning_rule_based,58.53747514759128,58.45353279328387,55.0,65.0,20.63418148806306,80.72645139156042,47.479609363655584,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.8811432840482243,1665.7242489007583,80.08421490422813,313.31092466340016,60.0,10.0,0.5913096483635824,0.8064446042674827,0.0,1.0
2026-01-01 02:30:00,0,2.5,1,winter,commissioning_rule_based,58.56941991577099,58.541234936885836,55.0,65.0,20.91827723464233,81.28668001874448,19.402656140619456,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.0156650953460415,1700.377308115758,63.082518511282586,245.13340364909024,60.0,10.0,0.6087614290087207,0.7933533402912352,0.0,1.0
2026-01-01 02:35:00,0,2.5833333333333335,1,winter,commissioning_rule_based,58.55171916598604,58.657096803541265,55.0,65.0,20.97166500707713,81.03061289603124,2.0370849125650015,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.1108981450290294,1699.3468689737115,23.29738375453219,90.01675755676645,60.0,10.0,0.6259234721840591,0.7798844830928818,0.0,1.0
2026-01-01 02:40:00,0,2.6666666666666665,1,winter,commissioning_rule_based,58.56066421395767,58.50160200153849,55.0,65.0,21.35137845385299,81.72259026408707,10.757827104575961,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.464519155379347,1744.889952957685,52.620881193274556,201.4068891330603,60.0,10.0,0.6427876096865393,0.766044443118978,0.0,1.0
2026-01-01 02:45:00,0,2.75,1,winter,commissioning_rule_based,58.51202745735829,58.64642184734053,55.0,65.0,21.205995551993524,81.62703962191028,10.271771777327803,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.4223015275255286,1730.9826391446286,51.36731541829348,197.72530276354013,60.0,10.0,0.6593458151000688,0.7518398074789774,0.0,1.0
2026-01-01 02:50:00,0,2.833333333333333,1,winter,commissioning_rule_based,58.52882502963194,58.616794051681,55.0,65.0,20.879781152587817,82.25897187393016,30.698430983656138,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.45626718387456,1717.5493305645384,72.16610240417181,284.30898506712526,60.0,10.0,0.6755902076156602,0.7372773368101241,0.0,1.0
2026-01-01 02:55:00,0,2.9166666666666665,1,winter,commissioning_rule_based,58.4924477081402,58.58584099927362,55.0,65.0,20.82799176181263,82.5177978434195,27.496684774044965,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.349787756790756,1718.6800136856614,69.76935180225867,276.4171089332213,60.0,10.0,0.6915130557822694,0.7223639620597556,0.0,1.0
2026-01-01 03:00:00,0,3.0,1,winter,commissioning_rule_based,58.47474717012093,58.41452635878722,55.0,65.0,21.293860884399358,82.21132226765582,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1750.596459489986,0.0,0.0,60.0,10.0,0.7071067811865476,0.7071067811865476,0.0,1.0
2026-01-01 03:05:00,0,3.083333333333333,1,winter,commissioning_rule_based,58.430257671164085,58.457112407891024,55.0,65.0,21.22725052874129,82.52297369247601,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1751.735836946915,0.0,0.0,60.0,10.0,0.7223639620597555,0.6915130557822694,0.0,1.0
2026-01-01 03:10:00,0,3.166666666666667,1,winter,commissioning_rule_based,58.48310756620286,58.46788689391716,55.0,65.0,21.033312329145282,82.55644291608671,42.89618148395137,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.781827334155622,1736.4354486373052,79.54435549419408,312.214212430715,60.0,10.0,0.737277336810124,0.6755902076156602,0.0,1.0
2026-01-01 03:15:00,0,3.25,1,winter,commissioning_rule_based,58.50154286614544,58.49659837442129,55.0,65.0,20.644675765262292,83.03102475630918,25.19049899005408,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.2653967110320523,1714.1485845514694,67.4130563442106,271.1292351528729,60.0,10.0,0.7518398074789774,0.6593458151000688,0.0,1.0
2026-01-01 03:20:00,0,3.3333333333333335,1,winter,commissioning_rule_based,58.46662462115121,58.69163154176947,55.0,65.0,20.718586975804566,82.02581543737537,4.840988091802997,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.7648999763303617,1699.4589914005544,36.566233663196016,144.76735972390242,60.0,10.0,0.766044443118978,0.6427876096865394,0.0,1.0
2026-01-01 03:25:00,0,3.4166666666666665,1,winter,commissioning_rule_based,58.439757820603276,58.640014249415586,55.0,65.0,20.65119189502846,81.08514546811564,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1674.5048988983535,0.0,0.0,60.0,10.0,0.7798844830928817,0.6259234721840591,0.0,1.0
2026-01-01 03:30:00,0,3.5,1,winter,commissioning_rule_based,58.450257369329094,58.43730958534668,55.0,65.0,20.838304329493795,81.20523085118845,23.035335163191185,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.1795250460455002,1692.1793136238632,66.25591053274391,258.1940653612604,60.0,10.0,0.7933533402912352,0.6087614290087207,0.0,1.0
2026-01-01 03:35:00,0,3.583333333333333,1,winter,commissioning_rule_based,58.400125206972085,58.553659305707725,55.0,65.0,21.08552075512777,81.38309428530654,52.17060190239849,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.973505647790681,1716.0049236693515,83.78343580710782,323.376184777347,60.0,10.0,0.8064446042674825,0.5913096483635825,0.0,1.0
2026-01-01 03:40:00,0,3.666666666666667,1,winter,commissioning_rule_based,58.391502796549645,58.377188830902675,55.0,65.0,21.02108934502885,81.7746081352037,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1718.9913437648404,0.0,0.0,60.0,10.0,0.8191520442889917,0.5735764363510462,0.0,1.0
2026-01-01 03:45:00,0,3.75,1,winter,commissioning_rule_based,58.44282695504697,58.587391931444294,55.0,65.0,20.994699857221047,81.78234925919111,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1716.9958763151412,0.0,0.0,60.0,10.0,0.8314696123025451,0.5555702330196024,0.0,1.0
2026-01-01 03:50:00,0,3.833333333333333,1,winter,commissioning_rule_based,58.438562006435326,58.20059921576636,55.0,65.0,20.98033320616557,81.55675729652262,27.54680001859924,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.351544846408619,1711.0879432954198,70.31652763305983,273.34112960695893,60.0,10.0,0.8433914458128856,0.5372996083468239,0.0,1.0
2026-01-01 03:55:00,0,3.916666666666667,1,winter,commissioning_rule_based,58.46286905957125,58.31189532275537,55.0,65.0,21.177844119749963,81.20068630959575,28.40981327631705,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.381328403559589,1719.6554770813339,71.60924584826797,274.5661870071684,60.0,10.0,0.8549118706729466,0.5187732581605216,0.0,1.0
2026-01-01 04:00:00,0,4.0,1,winter,commissioning_rule_based,58.45516396909532,58.365803450724826,55.0,65.0,20.846080047043575,80.69564259774562,25.09975689689918,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.261925999990219,1682.1878250402244,67.99837050332876,263.22321467550466,60.0,10.0,0.8660254037844386,0.5000000000000001,0.0,1.0
2026-01-01 04:05:00,0,4.083333333333334,1,winter,commissioning_rule_based,58.40906068786169,58.32392742729319,55.0,65.0,21.070729471779188,80.2577257238772,6.472236471825088,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.0111943481539596,1691.08882674807,42.37733202512337,161.41388437155248,60.0,10.0,0.8767267557075077,0.48098876891938774,0.0,1.0
2026-01-01 04:10:00,0,4.166666666666666,1,winter,commissioning_rule_based,58.418988742796834,58.477010628035586,55.0,65.0,21.358945812828424,80.248294011176,15.610559876872816,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.8100386302740343,1714.018963356632,60.019462835977706,225.500806184993,60.0,10.0,0.8870108331782217,0.46174861323503386,0.0,1.0
2026-01-01 04:15:00,0,4.25,1,winter,commissioning_rule_based,58.43374799415276,58.263564771455655,55.0,65.0,20.855619452744463,80.53904379087011,18.01545005322632,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.9452518094265234,1679.691648390309,61.42505092990663,237.2077644545422,60.0,10.0,0.8968727415326884,0.44228869021900125,0.0,1.0
2026-01-01 04:20:00,0,4.333333333333333,1,winter,commissioning_rule_based,58.411845616189666,58.44016104113052,55.0,65.0,20.982865652164516,80.7268780587925,6.077705528276308,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.9569497772539535,1693.8812368263104,41.062414264152984,157.97844603556103,60.0,10.0,0.9063077870366498,0.4226182617406996,0.0,1.0
2026-01-01 04:25:00,0,4.416666666666667,1,winter,commissioning_rule_based,58.42241581206186,58.35538077385323,55.0,65.0,21.352639801259347,80.59178455396861,13.580866411652192,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.6797101494824394,1720.8473465215884,57.21888559367737,215.96262303417177,60.0,10.0,0.9153114791194471,0.40274668985873724,0.0,1.0
2026-01-01 04:30:00,0,4.5,1,winter,commissioning_rule_based,58.40961476285765,58.489172170932015,55.0,65.0,20.99183391349872,80.65295004263807,34.10910394238367,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.5584604684187098,1693.0533319287679,74.69861114079642,287.0003343880767,60.0,10.0,0.9238795325112867,0.38268343236508984,0.0,1.0
2026-01-01 04:35:00,0,4.583333333333333,1,winter,commissioning_rule_based,58.403128472588946,58.39729232817221,55.0,65.0,20.83211777675939,80.17678622817066,17.991517359014306,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.943992424687108,1670.2522536673114,61.32959692496928,236.03985129149206,60.0,10.0,0.9320078692827984,0.3624380382837017,0.0,1.0
2026-01-01 04:40:00,0,4.666666666666667,1,winter,commissioning_rule_based,58.412286315707235,58.20877066473205,55.0,65.0,21.022695599431945,79.43587357988798,12.713386778972804,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.618372492897634,1669.9561899449434,55.04524788411275,207.9927063308726,60.0,10.0,0.9396926207859084,0.3420201433256686,0.0,1.0
2026-01-01 04:45:00,0,4.75,1,winter,commissioning_rule_based,58.42641554575429,58.37072625430553,55.0,65.0,21.06062697428227,79.77294427053448,32.51823282097935,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.5120895540862795,1680.0682219219345,73.96680799888448,280.1697242712511,60.0,10.0,0.9469301294951056,0.3214394653031617,0.0,1.0
2026-01-01 04:50:00,0,4.833333333333334,1,winter,commissioning_rule_based,58.472256104845904,58.44449510320198,55.0,65.0,21.296238109882953,79.38171719689362,9.614093054841932,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.362182651546651,1690.5319509964368,50.30560420637215,187.51411521248457,60.0,10.0,0.9537169507482268,0.3007057995042733,0.0,1.0
2026-01-01 04:55:00,0,4.916666666666666,1,winter,commissioning_rule_based,58.457895950145556,58.54668143552183,55.0,65.0,21.496527459488096,79.63581877558708,3.8247259741389215,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.5737539402535943,1711.8935650682254,33.83024479113898,125.32718358340134,60.0,10.0,0.9600498543859287,0.27982901403099203,0.0,1.0
2026-01-01 05:00:00,0,5.0,1,winter,commissioning_rule_based,58.48206889312061,58.42149509508513,55.0,65.0,21.63021824938628,79.15721921316442,13.040364307187716,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.6419363460664194,1712.1879275952595,57.14565976640277,209.12833449280618,60.0,10.0,0.9659258262890683,0.25881904510252074,0.0,1.0
2026-01-01 05:05:00,0,5.083333333333333,1,winter,commissioning_rule_based,58.482190630571154,58.58941771086167,55.0,65.0,21.63767771595462,79.25393061387767,38.10044686865491,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.6661338957918654,1714.8710083457145,79.32662370068154,290.5555213982735,60.0,10.0,0.9713420698132614,0.2376858923261731,0.0,1.0
2026-01-01 05:10:00,0,5.166666666666667,1,winter,commissioning_rule_based,58.47522768499824,58.61012904391106,55.0,65.0,21.47837554400555,78.54504546909845,19.773626855078714,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.033684242531981,1687.0199837062883,65.15860944303391,238.28086676856196,60.0,10.0,0.9762960071199334,0.2164396139381029,0.0,1.0
2026-01-01 05:15:00,0,5.25,1,winter,commissioning_rule_based,58.40931490634864,58.636886283758955,55.0,65.0,21.633755313320783,78.77094116489125,5.535553410944587,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.877257027644409,1704.111266961245,40.61211919627101,147.87330287595637,60.0,10.0,0.9807852804032304,0.19509032201612833,0.0,1.0
2026-01-01 05:20:00,0,5.333333333333333,1,winter,commissioning_rule_based,58.365996164112524,58.39677980657748,55.0,65.0,21.83455531908361,77.91067440575125,15.587403331159377,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.808643571828797,1701.1449302594872,61.32548344068445,218.82331484655964,60.0,10.0,0.984807753012208,0.17364817766693041,0.0,1.0
2026-01-01 05:25:00,0,5.416666666666667,1,winter,commissioning_rule_based,58.36020888309051,58.304653098478404,55.0,65.0,22.04884881984567,76.66839177295441,13.35209772783087,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.663896114646021,1690.4497794625713,58.73584270360438,204.2366309601322,60.0,10.0,0.9883615104677607,0.1521233861899168,0.0,1.0
2026-01-01 05:30:00,0,5.5,1,winter,commissioning_rule_based,58.352155942933976,58.146334441075396,55.0,65.0,22.125609303582973,76.89757288605863,12.078696774001177,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.570984706049954,1701.4056540707286,56.8846031315484,197.70248382241837,60.0,10.0,0.9914448613738104,0.1305261922200517,0.0,1.0
2026-01-01 05:35:00,0,5.583333333333334,1,winter,commissioning_rule_based,58.32868855546013,58.45167173778448,55.0,65.0,22.254803125228374,78.06675634364466,18.218012275174708,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.955847978588076,1737.360293052985,65.78181483158188,230.7534639332899,60.0,10.0,0.9940563382223196,0.10886687485196474,0.0,1.0
2026-01-01 05:40:00,0,5.666666666666666,1,winter,commissioning_rule_based,58.30930584389413,58.28931579940078,55.0,65.0,22.437522860949194,77.73353402259309,1.9059632239268822,0.0,0.0,0.0,none,0.0,0.0,0.0,0,1.0667649098467062,1744.1479466943044,23.935562051943876,82.92340641367738,60.0,10.0,0.9961946980917455,0.08715574274765814,0.0,1.0
2026-01-01 05:45:00,0,5.75,1,winter,commissioning_rule_based,58.27193174593602,58.25506724145991,55.0,65.0,22.457404369684735,77.725292266652,18.75487088334442,0.0,0.0,0.0,none,0.0,0.0,0.0,0,2.9834000879444713,1745.508318184134,66.99942217152199,231.88564378383933,60.0,10.0,0.9978589232386035,0.06540312923014327,0.0,1.0
2026-01-01 05:50:00,0,5.833333333333333,1,winter,commissioning_rule_based,58.283759311189726,58.147958358808324,55.0,65.0,22.054964958007997,76.9564303648338,21.122217402267832,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.096582415855507,1697.271374989792,68.29501667127695,238.30192905475317,60.0,10.0,0.9990482215818578,0.04361938736533601,0.0,1.0
2026-01-01 05:55:00,0,5.916666666666667,1,winter,commissioning_rule_based,58.311967398030646,58.2143807113479,55.0,65.0,22.309449293825917,76.78728091719536,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0,0.0,1713.0819500329364,0.0,0.0,60.0,10.0,0.9997620270799091,0.021814885034560937,0.0,1.0
2026-01-01 06:00:00,0,6.0,1,winter,commissioning_rule_based,58.28882320257008,58.385527657278416,55.0,65.0,22.383771834132936,76.77639524217341,25.716302384722866,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.285273955287241,1718.5453133480191,73.53682262776906,252.23149166995154,60.0,10.0,1.0,6.123233995736766e-17,0.0,1.0
2026-01-01 06:05:00,0,6.083333333333333,1,winter,commissioning_rule_based,58.237865290601384,58.14919648624499,55.0,65.0,22.688845439350175,76.74330650012423,22.96277738322669,0.0,0.0,0.0,none,0.0,0.0,0.0,0,3.176501684026275,1741.2170196859963,72.0711557467077,243.7752423353892,60.0,10.0,0.9997620270799091,-0.02181488503456081,0.0,1.0
2026-01-01 06:10:00,0,6.166666666666666,1,winter,commissioning_rule_based,58.199075642695114,58.14419073119278,55.0,65.0,22.81989212809653,76.49061927312196,54.33383596350079,0.0,0.0,0.0,none,0.0,0.0,0.0,0,4.013384583324902,1745.5076806239447,91.58500326003991,306.9862721597224,60.0,10.0,0.9990482215818578,-0.04361938736533589,0.0,1.0
2026-01-01 06:15:00,0,6.25,1,winter,commissioning_rule_based,58.151454498008405,58.2083188787746,55.0,65.0,22.835264713926772,76.54610527771175,67.2700451152319,0.0,0.0,0.0,none,0.0,0.0,0.0,0,4.223471092265358,1747.9505768366548,96.4440804034969,323.2902628659163,60.0,10.0,0.9978589232386035,-0.06540312923014314,0.0,1.0
