Timestamp,Day_Index,Hour,Protocol_Phase,Greenhouse_Volume_m3,Soil_Moisture_True,Soil_Moisture,Soil_Low_SP,Soil_High_SP,Temperature,Humidity,Light,Drip,Mist,Fan,Planned_Drip,Planned_Mist,Planned_Fan,Command_Source,Safety_Override,Wet_Block,Light_log,Temp_x_Humi,Temp_x_Light,Humi_x_Light,SP_Center,SP_Width,Hour_sin,Hour_cos,Day_sin,Day_cos,Phase_identification
2026-01-01 00:05:20,0,0.08888888888888889,commissioning_rule_based,0.045,58.705014231984215,58.72474685479828,55.0,65.0,22.408643169630487,80.1827528452344,13.489365548444123,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.673414969897383,1796.7866968675314,59.90760210477889,214.36177178403165,60.0,10.0,0.023268956374056318,0.9997292411794617,0.0,1.0,0.0
2026-01-01 00:05:40,0,0.09444444444444444,commissioning_rule_based,0.045,58.68627241191532,58.751063044883864,55.0,65.0,22.430917848377327,80.65029831023625,9.318694870758499,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.333957286044143,1809.060215844034,52.35280414487787,188.23435136280952,60.0,10.0,0.024722978490439005,0.9996943404534014,0.0,1.0,0.0
2026-01-01 00:06:00,0,0.1,commissioning_rule_based,0.045,58.664362360066384,58.650057862082875,55.0,65.0,22.65157071997743,79.77975550236168,17.063858728924515,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.8939131867901726,1807.136773784254,65.55167920805285,230.8756864871803,60.0,10.0,0.02617694830787315,0.9996573249755573,0.0,1.0,0.0
2026-01-01 00:06:20,0,0.10555555555555557,commissioning_rule_based,0.045,58.66472358213213,58.600302507269056,55.0,65.0,22.44742175675328,80.44097754080205,17.455781590609778,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.9153776867425747,1805.692549383902,65.44271251453831,234.51583102221488,60.0,10.0,0.02763086275063337,0.9996181948242318,0.0,1.0,0.0
2026-01-01 00:06:40,0,0.1111111111111111,commissioning_rule_based,0.045,58.660329726007596,58.51027796939154,55.0,65.0,22.491050271152925,80.18420417738763,20.260177658951,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.056835729367645,1803.4269671060156,68.75144605986412,245.10994026034888,60.0,10.0,0.029084718743111408,0.9995769500822006,0.0,1.0,0.0
2026-01-01 00:07:00,0,0.11666666666666667,commissioning_rule_based,0.045,58.658170475001754,58.549534527702185,55.0,65.0,22.470550341438916,80.0750695474606,32.91434264017817,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.5238380116413697,1799.3308813604358,79.18257943566341,282.171573856168,60.0,10.0,0.03053851320982266,0.9995335908367129,0.0,1.0,0.0
2026-01-01 00:07:20,0,0.12222222222222223,commissioning_rule_based,0.045,58.66599161554019,58.567715171288924,55.0,65.0,22.036858932290308,80.16799729492905,7.911309755738772,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.187321229078925,1766.6508472725825,48.201689364816126,175.35316237594014,60.0,10.0,0.03199224307541267,0.9994881171794909,0.0,1.0,0.0
2026-01-01 00:07:40,0,0.12777777777777777,commissioning_rule_based,0.045,58.66668988290751,58.636282379977466,55.0,65.0,22.029566683927968,79.8291310967666,28.008436526559166,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.367586702387932,1758.6011668162475,74.18647582416403,268.83152034465417,60.0,10.0,0.03344590526466365,0.9994405292067293,0.0,1.0,0.0
2026-01-01 00:08:00,0,0.13333333333333333,commissioning_rule_based,0.045,58.67870199004007,58.617661967134296,55.0,65.0,22.503295198579387,80.20071469894282,16.70315832685909,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.873743060207588,1804.7803580073553,64.66868840872024,230.4762472897756,60.0,10.0,0.03489949670250097,0.9993908270190958,0.0,1.0,0.0
2026-01-01 00:08:20,0,0.1388888888888889,commissioning_rule_based,0.045,58.668180482629815,58.6592523166956,55.0,65.0,22.82331942311627,80.34759924211052,16.891437582205796,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.884322251039307,1833.798922383223,65.82980805467186,231.74836831160835,60.0,10.0,0.03635301431399965,0.99933901072173,0.0,1.0,0.0
2026-01-01 00:08:40,0,0.14444444444444443,commissioning_rule_based,0.045,58.668905964638554,58.67233699862328,55.0,65.0,22.44960802390027,81.119964124197,5.524196832877703,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.8755178548857572,1821.111397501075,42.10464068401152,152.14194110262352,60.0,10.0,0.037806455024390895,0.9992850804242445,0.0,1.0,0.0
2026-01-01 00:09:00,0,0.15000000000000002,commissioning_rule_based,0.045,58.67799106588739,58.66652478911005,55.0,65.0,22.436229584505277,80.47828934657801,17.125656927620437,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.8973284443664373,1805.6293763480694,65.00512615952292,233.1720368777929,60.0,10.0,0.03925981575906861,0.9992290362407229,0.0,1.0,0.0
2026-01-01 00:09:20,0,0.15555555555555556,commissioning_rule_based,0.045,58.65240841433504,58.71129101804499,55.0,65.0,22.579416753393453,79.85687557550914,13.811337323708544,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.695392922900429,1803.1216742433073,60.86040012031609,215.24565727116746,60.0,10.0,0.04071309344359583,0.9991708782897213,0.0,1.0,0.0
2026-01-01 00:09:40,0,0.16111111111111112,commissioning_rule_based,0.045,58.649358226698425,58.69858282825162,55.0,65.0,22.541225208665416,79.73289158282098,28.230725580508945,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.3752204019594014,1797.277065706471,76.08160320944909,269.1160823775544,60.0,10.0,0.04216628500371131,0.9991106066942668,0.0,1.0,0.0
2026-01-01 00:10:00,0,0.16666666666666666,commissioning_rule_based,0.045,58.60867547031394,58.631686833635506,55.0,65.0,22.563040820065066,80.21884931968714,26.69669684072715,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.3213131584555504,1809.9811717387497,74.93892437045182,266.43191980164,60.0,10.0,0.043619387365336,0.9990482215818578,0.0,1.0,0.0
2026-01-01 00:10:20,0,0.17222222222222222,commissioning_rule_based,0.045,58.613355357920796,58.64079997243153,55.0,65.0,22.62064163322854,80.08098919572588,23.18238756598842,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.185624581668054,1811.4833582309618,72.06087203991663,255.1079677061982,60.0,10.0,0.0450723974545795,0.9989837230844637,0.0,1.0,0.0
2026-01-01 00:10:40,0,0.17777777777777778,commissioning_rule_based,0.045,58.618720936261646,58.67554760092057,55.0,65.0,22.561733054174418,79.5998079952115,29.283081261897394,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.410589182371593,1795.9096191515005,76.94880269012287,271.4822440673242,60.0,10.0,0.046525312197746645,0.9989171113385246,0.0,1.0,0.0
2026-01-01 00:11:00,0,0.18333333333333332,commissioning_rule_based,0.045,58.62293443260574,58.628445110448865,55.0,65.0,22.47561707290832,79.1141556808479,7.71829047119054,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.1654231718193673,1778.139468129192,48.66922201061466,171.31562593023287,60.0,10.0,0.047978128521343935,0.9988483864849507,0.0,1.0,0.0
2026-01-01 00:11:20,0,0.18888888888888888,commissioning_rule_based,0.045,58.62273338090353,58.60226323888269,55.0,65.0,22.68714072784792,79.93076992741106,12.21412549711764,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.5812863708471143,1813.4006258284091,58.56200715428431,206.32420702494258,60.0,10.0,0.0494308433520861,0.9987775486691226,0.0,1.0,0.0
2026-01-01 00:11:40,0,0.19444444444444442,commissioning_rule_based,0.045,58.63543664372591,58.64882084674433,55.0,65.0,22.43136773036779,79.5570272512405,30.485027595078975,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.449512118391933,1784.5729338074668,77.37727481800944,274.4329296063914,60.0,10.0,0.05088345361690253,0.9987045980408904,0.0,1.0,0.0
2026-01-01 00:12:00,0,0.2,commissioning_rule_based,0.045,58.63947373616014,58.6685322451309,55.0,65.0,22.369241919966324,79.43122751398845,24.564809559541615,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.241216779239269,1776.816344260293,72.5035622498573,257.45382741391126,60.0,10.0,0.05233595624294383,0.9986295347545738,0.0,1.0,0.0
2026-01-01 00:12:20,0,0.20555555555555555,commissioning_rule_based,0.045,58.630008652661516,58.68656796669949,55.0,65.0,22.56742111568816,79.29842932855814,19.486075774366697,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.0197454248441074,1789.5610484702083,68.14786666462962,239.46106916223724,60.0,10.0,0.05378834815758831,0.9985523589689617,0.0,1.0,0.0
2026-01-01 00:12:40,0,0.21111111111111114,commissioning_rule_based,0.045,58.60240654569966,58.67334121855423,55.0,65.0,22.447419824257658,79.50402090484894,27.76090077528213,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.3590168527824735,1784.6601349677014,75.40126149116486,267.0553460833577,60.0,10.0,0.055240626288448474,0.9984730708473113,0.0,1.0,0.0
2026-01-01 00:13:00,0,0.21666666666666665,commissioning_rule_based,0.045,58.61982157388885,58.718721650482976,55.0,65.0,22.385693910900926,80.1796649542264,23.330950688467354,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.191749230773807,1794.8774375439023,71.44952132045593,255.91338394135366,60.0,10.0,0.05669278756337751,0.9983916705573488,0.0,1.0,0.0
2026-01-01 00:13:20,0,0.2222222222222222,commissioning_rule_based,0.045,58.64972468238636,58.65905073949027,55.0,65.0,22.16360054167779,79.64765586923669,13.462285561957408,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.671544265233201,1765.2788287667806,59.21103992403877,212.7822382767268,60.0,10.0,0.058144828910475836,0.9983081582712682,0.0,1.0,0.0
2026-01-01 00:13:40,0,0.22777777777777777,commissioning_rule_based,0.045,58.668815231077346,58.67237627453105,55.0,65.0,22.12160069979453,80.2204372095544,15.355763236758325,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.794580326777565,1774.604479912702,61.820590112474605,224.18245563131566,60.0,10.0,0.059596747258097514,0.9982225341657313,0.0,1.0,0.0
2026-01-01 00:14:00,0,0.23333333333333334,commissioning_rule_based,0.045,58.66657879209176,58.637253677261455,55.0,65.0,22.18460559549179,80.63580623107465,10.325693047617406,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.427073865754291,1788.8735581108904,53.84367646288453,195.7090579474683,60.0,10.0,0.06104853953485687,0.9981347984218669,0.0,1.0,0.0
2026-01-01 00:14:20,0,0.2388888888888889,commissioning_rule_based,0.045,58.66380867046054,58.637415802526476,55.0,65.0,22.274363409992542,80.69767041430032,3.319927953025301,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.4632387245765077,1797.4892371479286,32.59271110679112,118.07995633331618,60.0,10.0,0.06250020266963485,0.9980449512252715,0.0,1.0,0.0
2026-01-01 00:14:40,0,0.24444444444444446,commissioning_rule_based,0.045,58.66847464431644,58.64565862026927,55.0,65.0,22.239344477353846,80.14457959130434,9.143931985658242,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.316875692788544,1782.36291352372,51.52579664313227,185.68502836384982,60.0,10.0,0.06395173359158564,0.9979529927660075,0.0,1.0,0.0
2026-01-01 00:15:00,0,0.25,commissioning_rule_based,0.045,58.67099102784128,58.6139335578638,55.0,65.0,22.055592479381012,79.81998088754324,4.5871815079187,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.7204749574951592,1760.4769701676348,37.9460945334936,137.32827822476037,60.0,10.0,0.06540312923014306,0.9978589232386035,0.0,1.0,0.0
2026-01-01 00:15:20,0,0.25555555555555554,commissioning_rule_based,0.045,58.65327017096554,58.65064605297681,55.0,65.0,22.158305400696754,80.1513106372966,2.169275428670961,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.153502990365593,1776.0172193673325,25.559671541137774,92.45477650184318,60.0,10.0,0.06685438651502715,0.9977627428420542,0.0,1.0,0.0
2026-01-01 00:15:40,0,0.2611111111111111,commissioning_rule_based,0.045,58.64559403113795,58.629897589965694,55.0,65.0,22.50199542476707,79.53424124316533,18.92394332455713,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.991922190625438,1789.6791325660265,67.32421944471267,237.96026128998324,60.0,10.0,0.06830550237625062,0.9976644517798197,0.0,1.0,0.0
2026-01-01 00:16:00,0,0.26666666666666666,commissioning_rule_based,0.045,58.66394020797921,58.68826589156454,55.0,65.0,22.218833505053116,79.61186636773452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.0,1768.882803851231,0.0,0.0,60.0,10.0,0.0697564737441253,0.9975640502598242,0.0,1.0,0.0
2026-01-01 00:16:20,0,0.27222222222222225,commissioning_rule_based,0.045,58.645589139736394,58.66251391621719,55.0,65.0,22.26978790178427,79.2741151164886,2.3582397180516335,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.2114169432579835,1765.4177297458314,26.977998386983124,96.03400621389812,60.0,10.0,0.07120729754926872,0.9974615384944574,0.0,1.0,0.0
2026-01-01 00:16:40,0,0.2777777777777778,commissioning_rule_based,0.045,58.64395996704779,58.65698861921651,55.0,65.0,22.441452935936205,79.12598317201072,18.715250731814862,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.981392485068393,1775.7020273643586,66.90677913721623,235.9056116026809,60.0,10.0,0.0726579707226106,0.9973569167005722,0.0,1.0,0.0
2026-01-01 00:17:00,0,0.2833333333333333,commissioning_rule_based,0.045,58.644710854577816,58.699387201038036,55.0,65.0,22.53790977037131,80.13000867810541,30.464839186095507,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.448870706083761,1805.9629054862098,77.7303367833926,276.3580396081553,60.0,10.0,0.07410849019539922,0.9972501850994857,0.0,1.0,0.0
2026-01-01 00:17:20,0,0.28888888888888886,commissioning_rule_based,0.045,58.63488347436819,58.6211411306087,55.0,65.0,22.185966370190005,80.45625453277502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.0,1784.9997573355938,0.0,0.0,60.0,10.0,0.07555885289920808,0.9971413439169774,0.0,1.0,0.0
2026-01-01 00:17:40,0,0.29444444444444445,commissioning_rule_based,0.045,58.6639497412513,58.649194261500156,55.0,65.0,22.160888660233848,80.37044463072525,6.541499645430436,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.020421054210381,1781.0804750349914,44.77432602914855,162.38213846816694,60.0,10.0,0.07700905576594226,0.99703039338329,0.0,1.0,0.0
2026-01-01 00:18:00,0,0.30000000000000004,commissioning_rule_based,0.045,58.64786515648625,58.70541406770697,55.0,65.0,22.185601814660888,79.8868209946059,18.16153856892574,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.952905070410912,1772.3372008254182,65.51197608862967,235.89819877398065,60.0,10.0,0.07845909572784494,0.996917333733128,0.0,1.0,0.0
2026-01-01 00:18:20,0,0.3055555555555555,commissioning_rule_based,0.045,58.61481967196948,58.67675898140965,55.0,65.0,22.188775589030087,79.65323826861798,25.600152681321138,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.280916955670471,1767.4078288819078,72.79953005561586,261.33566000956876,60.0,10.0,0.07990896971750397,0.9968021652056576,0.0,1.0,0.0
2026-01-01 00:18:40,0,0.3111111111111111,commissioning_rule_based,0.045,58.62102268708058,58.63653711807996,55.0,65.0,22.240415337527754,79.49219246581507,1.801164848792494,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.0300353480957922,1767.9393765304214,22.908413953985395,81.87976813742354,60.0,10.0,0.08135867466785829,0.9966848880445061,0.0,1.0,0.0
2026-01-01 00:19:00,0,0.31666666666666665,commissioning_rule_based,0.045,58.615608479754805,58.66460712753941,55.0,65.0,22.45401031133861,79.31853270531573,11.549536472124082,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.5296837304035926,1781.0191512454082,56.801544566907786,200.65080170412247,60.0,10.0,0.08280820751220433,0.9965655024977614,0.0,1.0,0.0
2026-01-01 00:19:20,0,0.32222222222222224,commissioning_rule_based,0.045,58.60252532463332,58.64495009468622,55.0,65.0,22.31305932374297,79.2655842326131,24.174531086832495,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.225832812287463,1768.6576833134413,71.97819890904678,255.6975225026991,60.0,10.0,0.08425756518420274,0.9964440088179716,0.0,1.0,0.0
2026-01-01 00:19:40,0,0.3277777777777778,commissioning_rule_based,0.045,58.60808414270483,58.65376241778806,55.0,65.0,22.341155448696483,79.12744376008074,14.85270530973206,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.7633401677607967,1767.7985213019524,61.736212245570975,218.65604371446452,60.0,10.0,0.08570674461788462,0.9963204072621441,0.0,1.0,0.0
2026-01-01 00:20:00,0,0.3333333333333333,commissioning_rule_based,0.045,58.58498660783192,58.63353855430258,55.0,65.0,22.328657852287957,79.77200647341023,9.411548663372672,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.3429156384567693,1781.201838735277,52.31416166787599,186.89908147762748,60.0,10.0,0.08715574274765817,0.9961946980917455,0.0,1.0,0.0
2026-01-01 00:20:20,0,0.3388888888888889,commissioning_rule_based,0.045,58.57662632215383,58.67156395322098,55.0,65.0,22.301147489428153,79.8904177592881,14.793434131206789,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.7595942923473626,1781.6479894419142,61.54211932462265,220.46514086177783,60.0,10.0,0.08860455650831507,0.9960668815727008,0.0,1.0,0.0
2026-01-01 00:20:40,0,0.34444444444444444,commissioning_rule_based,0.045,58.557755834810145,58.63807820570346,55.0,65.0,22.4659557636473,79.98493178457613,1.3619910874002557,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.8595049444404714,1796.9379392306344,19.309600060435763,68.74744434957701,60.0,10.0,0.09005318283503706,0.9959369579753928,0.0,1.0,0.0
2026-01-01 00:21:00,0,0.35,commissioning_rule_based,0.045,58.5487564012669,58.55193601456969,55.0,65.0,22.528887692956058,80.05908675199315,17.4543520099389,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.9153002239684183,1803.6421742362797,65.67847133703414,233.39627353879266,60.0,10.0,0.09150161866340238,0.9958049275746618,0.0,1.0,0.0
2026-01-01 00:21:20,0,0.35555555555555557,commissioning_rule_based,0.045,58.52833446479485,58.545133697769,55.0,65.0,22.148729319897388,80.33855310549922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.0,1779.396866685904,0.0,0.0,60.0,10.0,0.0929498609293922,0.9956707906498045,0.0,1.0,0.0
2026-01-01 00:21:40,0,0.3611111111111111,commissioning_rule_based,0.045,58.52406029159588,58.562468948074375,55.0,65.0,21.907189518839925,80.76268980061938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.0,1769.283551513449,0.0,0.0,60.0,10.0,0.0943979065693972,0.9955345474845739,0.0,1.0,0.0
2026-01-01 00:22:00,0,0.36666666666666664,commissioning_rule_based,0.045,58.519061321972465,58.504191336431894,55.0,65.0,21.939261907541727,80.25813677245274,5.2847519263557245,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,1.8381263705163189,1760.8042828621465,40.32713586191661,147.52459764995086,60.0,10.0,0.09584575252022397,0.9953961983671789,0.0,1.0,0.0
2026-01-01 00:22:20,0,0.37222222222222223,commissioning_rule_based,0.045,58.51260327198854,58.4749962461875,55.0,65.0,22.02336434657968,79.90769832341529,15.992111865867273,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.8327492284810822,1759.836354273149,62.38666836133136,226.35847077535374,60.0,10.0,0.09729339571910157,0.9952557435902826,0.0,1.0,0.0
2026-01-01 00:22:40,0,0.37777777777777777,commissioning_rule_based,0.045,58.513296541411236,58.49069376876561,55.0,65.0,22.105346607118374,79.8845654323493,29.65753208892516,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.42287837734436,1765.8760074411084,75.663912925208,273.43515170193916,60.0,10.0,0.0987408331036879,0.9951131834510031,0.0,1.0,0.0
2026-01-01 00:23:00,0,0.3833333333333333,commissioning_rule_based,0.045,58.504495664771376,58.49207523592532,55.0,65.0,22.2954595315067,79.76176716792749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,0.0,1778.3252520539872,0.0,0.0,60.0,10.0,0.1001880616120763,0.9949685182509117,0.0,1.0,0.0
2026-01-01 00:23:20,0,0.38888888888888884,commissioning_rule_based,0.045,58.48818050809877,58.49577544177298,55.0,65.0,22.27990611611441,79.36408871075894,21.757577549820546,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.1248981690514173,1768.2244454666848,69.62243782888339,248.00469550068485,60.0,10.0,0.10163507818280187,0.9948217482960331,0.0,1.0,0.0
2026-01-01 00:23:40,0,0.39444444444444443,commissioning_rule_based,0.045,58.4866670800468,58.54723780681945,55.0,65.0,22.282996378311218,79.24653449978354,11.31592818103245,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,2.510893398690303,1765.8502412523915,55.950228509341564,198.9796003445898,60.0,10.0,0.10308187975484817,0.994672873896844,0.0,1.0,0.0
2026-01-01 00:24:00,0,0.4,commissioning_rule_based,0.045,58.472227514038394,58.456907330973806,55.0,65.0,22.52941796689077,80.0018500707743,23.226540802028804,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,3.1874487595531127,1802.395118369004,71.81136535201959,255.00179777004362,60.0,10.0,0.10452846326765346,0.9945218953682733,0.0,1.0,0.0
