Timestamp,Day_Index,Hour,Protocol_Phase,Greenhouse_Volume_m3,Temperature_In,Humidity_In,Light_In,Soil_Moisture,Soil_Low_SP,Soil_High_SP,Drip,Mist,Fan,Planned_Drip,Planned_Mist,Planned_Fan,Command_Source,Safety_Override,Wet_Block,Sampling_Seconds,Generated_From
2026-01-01 00:01:10,0,0.019444444444444445,commissioning_rule_based,0.045,22.723008776206854,82.5860351109428,2.718962484485449,58.94579767450639,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:15,0,0.020833333333333332,commissioning_rule_based,0.045,22.76166974117217,82.7842253820355,5.074867298080953,58.90919258946407,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:20,0,0.022222222222222223,commissioning_rule_based,0.045,22.773085963010107,83.03128933907706,6.909918165409662,58.9176490773949,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:25,0,0.02361111111111111,commissioning_rule_based,0.045,22.7675289562552,83.16336953257145,21.939504065992097,58.95829654439105,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:30,0,0.025,commissioning_rule_based,0.045,22.789499513269437,83.36602778691726,1.422288384221552,58.92146676418058,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:35,0,0.026388888888888892,commissioning_rule_based,0.045,22.754955934146903,83.42843498804793,2.548408680996543,58.949151418885606,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:40,0,0.027777777777777776,commissioning_rule_based,0.045,22.718487528199766,83.56122784610352,7.2306361075547,58.916329680104496,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:45,0,0.029166666666666667,commissioning_rule_based,0.045,22.750633619738846,82.92855112575164,44.122278047326084,58.94009799071025,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:50,0,0.030555555555555558,commissioning_rule_based,0.045,22.722184144779863,82.85981460127918,31.341470917288916,58.93810503124834,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:01:55,0,0.03194444444444444,commissioning_rule_based,0.045,22.700927768501398,83.00486785238098,0.0,58.859065514324634,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:00,0,0.03333333333333333,commissioning_rule_based,0.045,22.703920187731107,82.67183373769919,15.335441440084859,58.918215987713424,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:05,0,0.034722222222222224,commissioning_rule_based,0.045,22.711438130739452,82.9037576700994,4.059543845684411,58.960982462263175,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:10,0,0.03611111111111111,commissioning_rule_based,0.045,22.71477162283997,82.88689786108012,16.342288803891865,58.953388136855146,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:15,0,0.037500000000000006,commissioning_rule_based,0.045,22.571355704606596,82.96006803224653,17.729868645141767,58.94423595559737,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:20,0,0.03888888888888889,commissioning_rule_based,0.045,22.63895019067063,82.96014135612594,0.0,58.935506476618464,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:25,0,0.04027777777777778,commissioning_rule_based,0.045,22.67928428414364,83.02877691725386,29.795982810853115,58.88570059691615,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:30,0,0.041666666666666664,commissioning_rule_based,0.045,22.770254974489514,82.91427766333192,25.14676962005028,58.83953773387934,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:35,0,0.043055555555555555,commissioning_rule_based,0.045,22.853724385912514,83.1078979987546,13.22132173487378,58.85910773456517,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:40,0,0.044444444444444446,commissioning_rule_based,0.045,22.78226459213737,83.33152462398897,13.442657773348857,58.90535306503443,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:45,0,0.04583333333333333,commissioning_rule_based,0.045,22.669121823434473,83.41849078159098,9.734443090242538,58.91042054197166,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:50,0,0.04722222222222222,commissioning_rule_based,0.045,22.599354586505996,83.50345894200542,0.0,58.892698660781896,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:02:55,0,0.048611111111111105,commissioning_rule_based,0.045,22.521483718326223,83.30220993298695,15.620566087350745,58.870472175059874,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:00,0,0.05,commissioning_rule_based,0.045,22.555177243657813,83.4944908997686,0.649323366595233,58.83781041632294,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:05,0,0.05138888888888889,commissioning_rule_based,0.045,22.61811887368055,83.79438612314637,36.26972116637228,58.80320354752296,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:10,0,0.052777777777777785,commissioning_rule_based,0.045,22.626805099728642,83.90144935781646,21.519874457673676,58.837673944360816,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:15,0,0.05416666666666666,commissioning_rule_based,0.045,22.64812485474251,84.27617326077863,20.826099050970388,58.7633467161402,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:20,0,0.05555555555555555,commissioning_rule_based,0.045,22.570322600150753,84.30784185730181,0.0,58.85833400362375,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:25,0,0.05694444444444444,commissioning_rule_based,0.045,22.59845091774162,84.1582995420769,26.80533226598299,58.800610971165526,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:30,0,0.058333333333333334,commissioning_rule_based,0.045,22.498607809068943,84.21226707120059,4.888559157024083,58.89387080625904,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:35,0,0.059722222222222225,commissioning_rule_based,0.045,22.482893300448964,84.44360839257838,8.570073972300545,58.80673402544881,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:40,0,0.061111111111111116,commissioning_rule_based,0.045,22.403483248818247,84.31251202812801,17.373265844941407,58.7885444302575,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:45,0,0.0625,commissioning_rule_based,0.045,22.479946962779522,84.36717462726604,26.71131726107589,58.759427266840305,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:50,0,0.06388888888888888,commissioning_rule_based,0.045,22.494910523390438,84.23984703873103,18.68513405217365,58.775244415187956,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:03:55,0,0.06527777777777778,commissioning_rule_based,0.045,22.51362605115273,84.28666293969601,18.350277989408312,58.762808484608904,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:00,0,0.06666666666666667,commissioning_rule_based,0.045,22.53473801282732,84.68590959805434,0.0,58.75175577964211,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:05,0,0.06805555555555556,commissioning_rule_based,0.045,22.54515891533283,84.35061335864481,12.206716519002613,58.726756777388154,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:10,0,0.06944444444444445,commissioning_rule_based,0.045,22.656066436475083,84.59907928008323,37.08784383243781,58.68832079952429,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:15,0,0.07083333333333333,commissioning_rule_based,0.045,22.60748789719834,84.42977475704664,0.0,58.61954125905348,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:20,0,0.07222222222222222,commissioning_rule_based,0.045,22.611955391629824,84.28067393116969,30.446434052628806,58.6215764187893,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:25,0,0.07361111111111111,commissioning_rule_based,0.045,22.656366032272473,84.54630146560267,29.383532485518735,58.660883035952196,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:30,0,0.07500000000000001,commissioning_rule_based,0.045,22.62720125153682,84.54039731819955,18.877312500268413,58.568635732395364,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:35,0,0.07638888888888888,commissioning_rule_based,0.045,22.618681536840334,84.50380438671993,22.995999718494875,58.642970583791666,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:40,0,0.07777777777777778,commissioning_rule_based,0.045,22.64821092721856,84.61775030803611,10.583721829878165,58.68891764077276,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:45,0,0.07916666666666666,commissioning_rule_based,0.045,22.567412395562005,84.6909829183327,14.910845706983688,58.67260421861344,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:50,0,0.08055555555555556,commissioning_rule_based,0.045,22.610573519886714,84.59937607059176,5.426844343389671,58.619936172048554,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:04:55,0,0.08194444444444444,commissioning_rule_based,0.045,22.55878035237584,84.75658142918684,38.519885401669015,58.54428003692243,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:00,0,0.08333333333333333,commissioning_rule_based,0.045,22.58856359244806,85.00368445360448,5.933815529576499,58.56373233842645,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:05,0,0.08472222222222223,commissioning_rule_based,0.045,22.657318197768582,85.19758256268227,8.715616529067486,58.62382016362279,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:10,0,0.08611111111111111,commissioning_rule_based,0.045,22.70918972510131,85.18679848906449,21.952777431057896,58.55726496414118,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:15,0,0.0875,commissioning_rule_based,0.045,22.689562565767538,85.2368228710371,44.643633275908556,58.59741787182605,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:20,0,0.08888888888888889,commissioning_rule_based,0.045,22.78068390689835,85.49482171152331,20.745527617332545,58.59360026353079,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:25,0,0.09027777777777778,commissioning_rule_based,0.045,22.719422570741646,85.41126862747164,28.136477531381765,58.56751426570972,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:30,0,0.09166666666666666,commissioning_rule_based,0.045,22.64179828751278,85.34319703091576,8.073899056473937,58.5954822570616,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:35,0,0.09305555555555556,commissioning_rule_based,0.045,22.73165819819554,85.35414851845184,37.261405423476035,58.56926598529682,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:40,0,0.09444444444444444,commissioning_rule_based,0.045,22.71469416711607,85.30810506809478,20.636575533605324,58.594332740914005,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:45,0,0.09583333333333333,commissioning_rule_based,0.045,22.618395610268955,85.73182995672425,0.0,58.530670238410906,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:50,0,0.09722222222222221,commissioning_rule_based,0.045,22.73757508351993,85.75073249518857,0.0,58.47063193968188,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:05:55,0,0.09861111111111111,commissioning_rule_based,0.045,22.823993089696742,85.81445183157952,30.245463283707828,58.49544402784192,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:00,0,0.1,commissioning_rule_based,0.045,22.763428575723818,85.69049672121027,0.0,58.51699446012358,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:05,0,0.10138888888888889,commissioning_rule_based,0.045,22.754371872756767,86.07830242886912,19.780019955405876,58.553905273937005,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:10,0,0.10277777777777777,commissioning_rule_based,0.045,22.640012070969266,86.41414250451844,0.0,58.53755540794576,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:15,0,0.10416666666666667,commissioning_rule_based,0.045,22.661892951755608,86.95339460001163,38.266237038151935,58.51826657479806,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:20,0,0.10555555555555557,commissioning_rule_based,0.045,22.735995883757024,87.25411925671033,9.434731902701511,58.532316643909496,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:25,0,0.10694444444444445,commissioning_rule_based,0.045,22.779797706096563,87.52708007375091,27.43898442399774,58.59296444894653,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:30,0,0.10833333333333332,commissioning_rule_based,0.045,22.817066680341632,88.01787356140599,24.24038692896357,58.565316049958426,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:35,0,0.10972222222222222,commissioning_rule_based,0.045,22.754675536491437,87.81060933839038,7.66061014970809,58.56175796619158,55.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:40,0,0.1111111111111111,commissioning_rule_based,0.045,22.685963617192602,87.54201566602032,0.0,58.63151737345066,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:45,0,0.11249999999999999,commissioning_rule_based,0.045,22.740956959576668,87.17525298068055,22.93854534934847,58.591479573970716,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:50,0,0.11388888888888889,commissioning_rule_based,0.045,22.6457086670904,86.76955135881586,9.426379132556992,58.50107146403001,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:06:55,0,0.11527777777777778,commissioning_rule_based,0.045,22.57857135759507,86.64192566165647,17.061918241318573,58.544363205776136,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:00,0,0.11666666666666667,commissioning_rule_based,0.045,22.591959924832707,86.34826286209689,15.94487942130335,58.48831687496837,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:05,0,0.11805555555555555,commissioning_rule_based,0.045,22.513712370204118,86.17360432161969,44.771406485643425,58.49591143472796,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:10,0,0.11944444444444445,commissioning_rule_based,0.045,22.542329372152633,85.95304511489,13.930196092389249,58.4564913803698,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:15,0,0.12083333333333335,commissioning_rule_based,0.045,22.59482461412502,85.6897634281446,3.1204879276226554,58.51681422641241,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:20,0,0.12222222222222223,commissioning_rule_based,0.045,22.511014685065394,85.26233274934242,42.66229181514647,58.45444682491069,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:25,0,0.1236111111111111,commissioning_rule_based,0.045,22.495433073256404,85.62389361412002,2.8258043124147765,58.53936988196419,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:30,0,0.125,commissioning_rule_based,0.045,22.521217647531746,85.53901427592669,13.056711931337931,58.542969909475616,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:35,0,0.12638888888888888,commissioning_rule_based,0.045,22.539356449880252,85.31368198882491,20.618613457143685,58.46107063894354,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:40,0,0.12777777777777777,commissioning_rule_based,0.045,22.492486871898507,85.25045479536445,41.10684192961486,58.490281014978336,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:45,0,0.12916666666666665,commissioning_rule_based,0.045,22.5659348237164,84.96282286488001,0.0,58.454457251400896,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:50,0,0.13055555555555556,commissioning_rule_based,0.045,22.485294537354054,85.04870091453792,26.7867550491897,58.46128691689846,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:07:55,0,0.13194444444444445,commissioning_rule_based,0.045,22.445851925598845,84.98648265515794,10.483639627352208,58.49823511219563,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:00,0,0.13333333333333333,commissioning_rule_based,0.045,22.429353655455373,85.27956350164717,21.443950208893845,58.600795338673905,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:05,0,0.13472222222222224,commissioning_rule_based,0.045,22.43641416668587,85.25258035897647,0.011224330303627905,58.56821191424657,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:10,0,0.13611111111111113,commissioning_rule_based,0.045,22.387297872504803,85.46192954728299,0.0,58.479084688904464,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:15,0,0.13749999999999998,commissioning_rule_based,0.045,22.193376990607636,85.75541623623916,6.424121779782873,58.44170823581303,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:20,0,0.1388888888888889,commissioning_rule_based,0.045,22.086330848459124,85.67745451130568,35.72154430877558,58.35935137989652,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:25,0,0.14027777777777778,commissioning_rule_based,0.045,22.094287210177832,85.87361482572466,25.655005763095687,58.37871054352767,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:30,0,0.14166666666666666,commissioning_rule_based,0.045,22.06408124479171,86.00221579605318,25.2991754202147,58.45368984331697,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:35,0,0.14305555555555555,commissioning_rule_based,0.045,22.126808154236777,86.17799088558166,18.97086083552025,58.496971089485534,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:40,0,0.14444444444444443,commissioning_rule_based,0.045,22.12816696819357,86.06059208844101,5.3154218571835505,58.42742552467732,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:45,0,0.14583333333333334,commissioning_rule_based,0.045,22.175179118467565,86.18997441682944,13.112638332890747,58.43823918748818,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:50,0,0.14722222222222223,commissioning_rule_based,0.045,22.272770604922695,86.24694735520458,12.989828639503584,58.51042674068093,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:08:55,0,0.1486111111111111,commissioning_rule_based,0.045,22.344930984336163,86.38585364210786,13.695932238500244,58.49215703676809,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:09:00,0,0.15000000000000002,commissioning_rule_based,0.045,22.351216612183354,86.47287744777918,13.466119860357619,58.45491696378447,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:09:05,0,0.1513888888888889,commissioning_rule_based,0.045,22.416072355628348,86.55795783595404,18.081628995910997,58.55405997994966,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:09:10,0,0.15277777777777776,commissioning_rule_based,0.045,22.40588216087526,86.40347194169712,20.431151094641056,58.62072214382919,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
2026-01-01 00:09:15,0,0.15416666666666667,commissioning_rule_based,0.045,22.31620962803668,86.32499208319813,14.26648428081976,58.55547099485672,55.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,0,5,native_5s_physical_protocol
