Timestamp,Month,Season,Soil_Moisture,Outside_Temp,Outside_Humidity,Outside_Light,Drip,Mist,Fan
2025-01-01 02:10:00,1,winter,22.997696891934176,25.63061820401515,74.29475888796954,15.084430590496087,0.0,0.0,0.0
2025-01-01 02:15:00,1,winter,22.23780980453291,25.399796680112747,73.13499192781482,0.0,0.0,0.0,0.0
2025-01-01 02:20:00,1,winter,21.56475053083386,25.2976541273468,73.28867172655309,12.572206917380202,0.0,0.0,0.0
2025-01-01 02:25:00,1,winter,20.807401841514256,25.178240369568094,74.03263078594273,0.0,0.0,0.0,0.0
2025-01-01 02:30:00,1,winter,20.248866318249306,26.074780424077122,73.64496564594792,0.0,0.0,0.0,0.0
2025-01-01 02:35:00,1,winter,19.517452701330743,24.416359689904887,74.63161046839001,31.475290071288434,0.0,0.0,0.0
2025-01-01 02:40:00,1,winter,18.96342914053273,24.223714313430655,72.72641170638332,0.0,0.0,0.0,0.0
2025-01-01 02:45:00,1,winter,18.39962221150194,23.91414344782966,76.68685954126067,15.082999608774255,0.0,0.0,0.0
2025-01-01 02:50:00,1,winter,17.7809054104807,24.64389898679184,75.3284561392673,0.0,0.0,0.0,0.0
2025-01-01 02:55:00,1,winter,17.39519467024167,24.824217038550653,73.819066739966,0.0,0.0,0.0,0.0
2025-01-01 03:00:00,1,winter,16.8705243882907,23.951666271667104,75.24132557904801,0.0,0.0,0.0,0.0
2025-01-01 03:05:00,1,winter,16.39395018079152,23.389881046511686,76.08614570038613,29.094797971877426,0.0,0.0,0.0
2025-01-01 03:10:00,1,winter,15.935281878179422,23.274025490434774,76.11247420655523,32.77480682374491,0.0,0.0,0.0
2025-01-01 03:15:00,1,winter,15.557151220375111,24.034667897751007,75.112104590883,0.0,0.0,0.0,0.0
2025-01-01 03:20:00,1,winter,15.265536434463188,23.96678065964321,77.88333487309677,0.0,0.0,0.0,0.0
2025-01-01 03:25:00,1,winter,14.817304033258186,23.724213348156066,77.70652700039807,0.0,0.0,0.0,0.0
2025-01-01 03:30:00,1,winter,14.529938383949052,22.8775425983114,75.74268977563894,16.477488960020942,0.0,0.0,0.0
2025-01-01 03:35:00,1,winter,14.29000875945464,23.295765671562766,77.5767107021154,33.34417842748539,0.0,0.0,0.0
2025-01-01 03:40:00,1,winter,13.86740713346866,23.107250931915395,76.52688905076346,0.0,0.0,0.0,0.0
2025-01-01 03:45:00,1,winter,13.459656835660047,23.050430033598555,76.28090920727382,30.343279070416646,0.0,0.0,0.0
2025-01-01 03:50:00,1,winter,13.273182698873528,23.325314604233867,76.91780310424024,10.38884864594879,0.0,0.0,0.0
2025-01-01 03:55:00,1,winter,13.222453519840872,22.821173732623638,78.76137939076148,0.0,0.0,0.0,0.0
2025-01-01 04:00:00,1,winter,12.911767959208111,22.980297154718293,77.2005096657027,1.882420963786036,0.0,0.0,0.0
2025-01-01 04:05:00,1,winter,12.706810899977967,22.50085690960536,78.66401933751074,27.485771314213725,0.0,0.0,0.0
2025-01-01 04:10:00,1,winter,12.543438526983993,22.522623006008203,77.15016070272668,0.0,0.0,0.0,0.0
2025-01-01 04:15:00,1,winter,12.573204904763848,22.618300554260667,79.44599491102849,5.431109494926635,0.0,0.0,0.0
2025-01-01 04:20:00,1,winter,12.422358183353106,21.257196906855484,78.64837234227575,0.0,0.0,0.0,0.0
2025-01-01 04:25:00,1,winter,12.221172056737544,21.83328839687928,79.53612631266583,0.0,0.0,0.0,0.0
2025-01-01 04:30:00,1,winter,12.040102655827582,21.638156850247157,78.05488987600185,3.4786750429223106,0.0,0.0,0.0
2025-01-01 04:35:00,1,winter,11.938259908385326,21.434081474824797,81.60428599461333,10.932012344344766,0.0,0.0,0.0
2025-01-01 04:40:00,1,winter,11.855236610420034,21.551138008019908,81.55893288931128,0.0,0.0,0.0,0.0
2025-01-01 04:45:00,1,winter,11.908261795559453,22.51383891301538,77.24886768601544,0.0,0.0,0.0,0.0
2025-01-01 04:50:00,1,winter,11.700738036477302,20.999909101765247,81.23909328450321,0.0,0.0,0.0,0.0
2025-01-01 04:55:00,1,winter,11.65458618921793,22.004837694936434,80.28016699284176,0.6086375931835697,0.0,0.0,0.0
2025-01-01 05:00:00,1,winter,11.492692670253062,20.32058646678639,80.7648734227822,0.0,1.0,0.0,0.0
2025-01-01 05:05:00,1,winter,13.22852378806633,21.03783422652516,80.85937040752971,0.0,1.0,0.0,0.0
2025-01-01 05:10:00,1,winter,15.739918364970201,21.246936835077417,81.50293853281167,18.862889262269874,1.0,0.0,0.0
2025-01-01 05:15:00,1,winter,18.278765184061093,21.41364357081686,80.13992161341879,16.69167680992047,1.0,0.0,0.0
2025-01-01 05:20:00,1,winter,20.703981235652314,21.403418306037,79.37531604954741,40.782416988102774,1.0,0.0,0.0
2025-01-01 05:25:00,1,winter,23.13577816511041,21.369650459437818,80.35502182012637,1.3651360197372664,1.0,0.0,0.0
2025-01-01 05:30:00,1,winter,25.281676433449988,20.603593931778683,80.36200548095997,4.359131497904945,1.0,0.0,0.0
2025-01-01 05:35:00,1,winter,27.421499433716846,20.45687031567152,81.30554934370444,14.803928742905391,1.0,0.0,0.0
2025-01-01 05:40:00,1,winter,29.554005429588205,21.1728222798955,81.40164486710046,0.0,1.0,0.0,0.0
2025-01-01 05:45:00,1,winter,31.403477948374036,20.469348748130916,81.02640167394314,0.0,1.0,0.0,0.0
2025-01-01 05:50:00,1,winter,33.265714376625674,19.74718854799509,80.96705247028905,0.0,1.0,0.0,0.0
2025-01-01 05:55:00,1,winter,34.79090777315131,19.76350546443539,82.44893620402615,0.0,1.0,0.0,1.0
2025-01-01 06:00:00,1,winter,36.83432520617199,19.825125222567557,80.82399180141506,16.52020601411048,1.0,0.0,0.0
2025-01-01 06:05:00,1,winter,37.97017139061314,20.61088492906237,82.75472190762082,0.0,1.0,0.0,1.0
2025-01-01 06:10:00,1,winter,38.951295769753294,20.336339459448162,82.0482696731909,44.50567945139422,1.0,0.0,1.0
2025-01-01 06:15:00,1,winter,40.717226779852155,20.606003780119686,81.63885288606065,62.68797795171803,1.0,0.0,0.0
2025-01-01 06:20:00,1,winter,42.25187083445941,19.878750706853335,81.29188255126442,30.394500375185544,1.0,0.0,0.0
2025-01-01 06:25:00,1,winter,43.348994641072075,20.176203956804503,83.77832605985228,64.18485147831751,1.0,0.0,1.0
2025-01-01 06:30:00,1,winter,44.84343886797644,20.40502605818784,80.72848275142167,118.61177148367739,1.0,0.0,0.0
2025-01-01 06:35:00,1,winter,45.69833125830272,19.79529387734622,82.987163519915,150.26814760289398,0.0,0.0,1.0
2025-01-01 06:40:00,1,winter,44.83549148106554,20.208858434694154,82.49482960075304,124.26616378885382,0.0,0.0,1.0
2025-01-01 06:45:00,1,winter,43.05692390380031,19.49421267526453,82.43900560231961,144.83685368790736,0.0,0.0,1.0
2025-01-01 06:50:00,1,winter,41.93044652973426,19.63281500444675,81.48142798437664,151.92155648055515,0.0,0.0,0.0
2025-01-01 06:55:00,1,winter,40.366351661963215,19.583607154160585,82.06271523193675,147.62303330646392,0.0,0.0,1.0
2025-01-01 07:00:00,1,winter,38.80072272190607,19.059890271787324,85.21672546188418,235.0930649448485,0.0,0.0,1.0
2025-01-01 07:05:00,1,winter,37.39982060775471,20.037080086466936,84.04038912456433,198.37706011092502,0.0,0.0,1.0
2025-01-01 07:10:00,1,winter,35.894856878791956,19.433531570033924,84.0039455403063,227.80854157969836,0.0,0.0,1.0
2025-01-01 07:15:00,1,winter,34.36467748310901,19.695733805692388,83.75398663205233,225.05382499206377,0.0,0.0,1.0
2025-01-01 07:20:00,1,winter,32.871407500915886,19.952550494145456,83.34756002736911,218.05000485166246,0.0,0.0,1.0
2025-01-01 07:25:00,1,winter,31.55553935291116,19.91069865968656,84.56902091363186,283.837278281,0.0,0.0,1.0
2025-01-01 07:30:00,1,winter,30.263501448236134,20.023510914015965,83.37455425032462,270.61399319049303,0.0,0.0,1.0
2025-01-01 07:35:00,1,winter,29.147839453630297,19.549519696835585,85.5452234597718,314.99250555684443,0.0,0.0,1.0
2025-01-01 07:40:00,1,winter,27.932919836200696,19.341801841098192,84.48357967001499,327.47398338882306,0.0,0.0,1.0
2025-01-01 07:45:00,1,winter,26.758212612832253,19.537964550899698,83.58291783653584,348.90290260438303,0.0,0.0,1.0
2025-01-01 07:50:00,1,winter,25.826377969600788,18.566259027009192,83.89171621876216,367.54339097423355,0.0,0.0,1.0
2025-01-01 07:55:00,1,winter,24.811977136313203,18.70610937094185,83.18942624571119,364.66925994048603,0.0,0.0,1.0
2025-01-01 08:00:00,1,winter,23.888978793399406,18.779329249462517,84.99445099020147,384.51519902685163,0.0,0.0,1.0
2025-01-01 08:05:00,1,winter,22.954088734114595,18.97602875783481,82.66676941368688,399.2716378870527,0.0,0.0,1.0
2025-01-01 08:10:00,1,winter,21.98959142884712,19.818524223418073,83.90400501811403,393.8996171620822,0.0,0.0,1.0
2025-01-01 08:15:00,1,winter,21.010379733467165,19.0425080442275,83.35818773730105,416.8380026490995,0.0,0.0,1.0
2025-01-01 08:20:00,1,winter,20.293243144454813,19.36888329590105,82.42385459371032,453.7811711390273,0.0,0.0,1.0
2025-01-01 08:25:00,1,winter,19.506008165631165,20.38814796621288,83.61736143257708,435.70774408241726,0.0,0.0,1.0
2025-01-01 08:30:00,1,winter,19.23926126405281,19.41052146599544,80.4262227131896,443.8252324679235,0.0,0.0,0.0
2025-01-01 08:35:00,1,winter,18.360630457372313,20.085289295148847,84.03139950622321,471.66207675014385,0.0,0.0,1.0
2025-01-01 08:40:00,1,winter,17.7114154641972,19.103931890795984,84.65495770067253,464.80082371743504,0.0,0.0,1.0
2025-01-01 08:45:00,1,winter,16.999618999762358,19.564974799735197,82.5360317074344,481.5745935637296,0.0,0.0,1.0
2025-01-01 08:50:00,1,winter,16.253158209171062,19.14515974120921,82.65769454001284,493.7897327842509,0.0,0.0,1.0
2025-01-01 08:55:00,1,winter,15.648308464247487,19.54147675245525,82.77820729349231,515.4847268935224,0.0,0.0,1.0
2025-01-01 09:00:00,1,winter,15.074049618734486,20.281578941615184,83.93832082396806,554.9085957650932,0.0,0.0,1.0
2025-01-01 09:05:00,1,winter,14.41356284720636,18.776257636644175,84.38598537513323,538.7111133971553,0.0,0.0,1.0
2025-01-01 09:10:00,1,winter,13.788048390748434,20.11130149851331,84.10169164121552,575.9811726309082,0.0,0.0,1.0
2025-01-01 09:15:00,1,winter,13.326629063560423,20.03400960130389,83.90210106282399,596.2424357681439,0.0,0.0,1.0
2025-01-01 09:20:00,1,winter,12.691037382015583,19.578303318741632,83.02888097178783,573.3389055501092,0.0,0.0,1.0
2025-01-01 09:25:00,1,winter,12.696860633901078,19.113267088545292,80.55701498425522,609.4556914749362,0.0,0.0,0.0
2025-01-01 09:30:00,1,winter,11.99837905605675,20.07294952643576,82.28788094678087,615.9121720351566,0.0,0.0,1.0
2025-01-01 09:35:00,1,winter,11.48307215502078,19.76338451672019,83.33082755846696,592.8578045095275,0.0,0.0,1.0
2025-01-01 09:40:00,1,winter,11.129771832987572,20.27470802146808,83.22477673978776,596.5557974379784,0.0,0.0,1.0
2025-01-01 09:45:00,1,winter,10.610996718553737,20.20482385499309,82.02329029263204,651.1785075212525,0.0,0.0,1.0
2025-01-01 09:50:00,1,winter,10.641703190649235,21.211951352598373,80.25140895907523,638.3315654589092,0.0,0.0,0.0
2025-01-01 09:55:00,1,winter,10.0,20.1689751061463,82.90251226554597,659.1983805691284,0.0,0.0,1.0
2025-01-01 10:00:00,1,winter,10.122583058764187,19.762698098595404,81.03210779151874,682.0367976033062,0.0,0.0,0.0
2025-01-01 10:05:00,1,winter,10.174578930867698,20.551043173811266,80.92445287654043,655.8221414017453,0.0,0.0,0.0
2025-01-01 10:10:00,1,winter,10.0,20.6445983523809,82.71390866576169,667.8180929449834,0.0,0.0,1.0
2025-01-01 10:15:00,1,winter,10.00317085407202,21.39964388820415,81.72646869535234,643.6084554847877,0.0,0.0,0.0
2025-01-01 10:20:00,1,winter,10.0,21.159103498689955,82.3431399010413,688.7273920929135,0.0,0.0,1.0
2025-01-01 10:25:00,1,winter,10.162337128027227,20.948404026759967,79.93391380740853,715.4006584135709,0.0,0.0,0.0
2025-01-01 10:30:00,1,winter,10.179949438161872,21.69081070985948,81.09310629327284,705.4834861649854,0.0,0.0,0.0
2025-01-01 10:35:00,1,winter,10.156075297680298,20.180384285724152,79.39051420804887,684.6539545858665,0.0,0.0,0.0
2025-01-01 10:40:00,1,winter,10.253489301207338,20.59283143851144,81.93165344488732,708.5104351809055,0.0,0.0,0.0
2025-01-01 10:45:00,1,winter,10.388421623715256,20.505964607157978,81.58025064191949,718.4624939303353,0.0,0.0,0.0
2025-01-01 10:50:00,1,winter,10.46799851620408,20.91539911412095,79.65351063905779,721.700146163717,0.0,0.0,0.0
2025-01-01 10:55:00,1,winter,10.224326749464835,20.412753555982835,80.2276435119822,757.2340504651693,0.0,0.0,0.0
2025-01-01 11:00:00,1,winter,10.281856502658087,21.711398897844514,80.92495502455324,717.9575397407817,0.0,0.0,0.0
2025-01-01 11:05:00,1,winter,10.138099445958352,21.290537063922276,79.16418559038613,720.392420638975,0.0,0.0,0.0
2025-01-01 11:10:00,1,winter,10.0,20.636923994479602,78.27304372646395,742.438224406068,0.0,0.0,0.0
2025-01-01 11:15:00,1,winter,10.0,21.00752667755022,79.79157599887921,766.9095595257357,0.0,0.0,0.0
2025-01-01 11:20:00,1,winter,10.069893827742765,21.904331667226035,80.4390389878615,781.8394289965515,0.0,0.0,0.0
2025-01-01 11:25:00,1,winter,10.0,22.32028412450743,78.50352047187721,752.973908047485,0.0,0.0,0.0
2025-01-01 11:30:00,1,winter,10.0,23.118418977837905,80.66820497720894,740.012704778956,0.0,0.0,0.0
2025-01-01 11:35:00,1,winter,10.0,23.773408606298062,79.55322802057832,732.9053321803236,0.0,0.0,0.0
2025-01-01 11:40:00,1,winter,10.0,22.380136058734475,80.26995829843308,732.8263711388225,0.0,0.0,0.0
2025-01-01 11:45:00,1,winter,10.0,21.645804746738424,77.74499605287406,784.4767139393333,0.0,0.0,0.0
2025-01-01 11:50:00,1,winter,10.0,21.069923598355427,77.60443053027147,779.3718338349984,0.0,0.0,0.0
2025-01-01 11:55:00,1,winter,10.000089396963505,22.62093634531833,77.76098425999066,727.335976107129,1.0,0.0,0.0
2025-01-01 12:00:00,1,winter,11.293345700172237,22.08518435968896,79.69942452154862,767.2271294848732,0.0,0.0,1.0
2025-01-01 12:05:00,1,winter,11.798006611111854,22.43780204725102,78.11767714053661,744.9308532753571,0.0,0.0,1.0
2025-01-01 12:10:00,1,winter,11.20275705700974,22.435199258029066,77.66066465714599,771.5878752916058,0.0,0.0,1.0
2025-01-01 12:15:00,1,winter,10.4650114215833,22.834742343711316,79.0290198171255,756.1698524242832,0.0,0.0,1.0
2025-01-01 12:20:00,1,winter,10.0,23.676827584903545,76.24390055812611,734.5356675285033,0.0,0.0,1.0
2025-01-01 12:25:00,1,winter,10.0,23.25069801818994,77.52709737352292,773.96633585613,0.0,0.0,1.0
2025-01-01 12:30:00,1,winter,10.0,23.181667520461406,76.96538598451367,745.2184293504499,0.0,0.0,1.0
2025-01-01 12:35:00,1,winter,10.0,22.776928535477463,78.47191398043636,764.375998938865,0.0,0.0,1.0
2025-01-01 12:40:00,1,winter,10.0,22.516018390098534,77.60496991696321,725.9461333012066,0.0,0.0,1.0
2025-01-01 12:45:00,1,winter,10.0,23.35252747961219,75.96142761030661,735.8061102311241,0.0,0.0,1.0
2025-01-01 12:50:00,1,winter,10.0,23.736444689358525,77.95229046432188,695.2780907232909,0.0,0.0,1.0
2025-01-01 12:55:00,1,winter,10.0,24.954732880837135,76.21882887044212,708.335491383101,0.0,0.0,1.0
2025-01-01 13:00:00,1,winter,10.0,24.09819945914376,76.40731497660184,716.6877295018924,0.0,0.0,1.0
2025-01-01 13:05:00,1,winter,10.0,24.73647736953195,76.01218705150909,686.6068599972408,0.0,0.0,1.0
2025-01-01 13:10:00,1,winter,10.0,23.974733974123048,77.10966880929526,756.0733076357145,0.0,0.0,1.0
2025-01-01 13:15:00,1,winter,10.0,23.691440824928176,72.77219331131874,716.3124665610193,0.0,0.0,1.0
2025-01-01 13:20:00,1,winter,10.0,23.951989893534154,75.51063075585175,703.3839614724301,0.0,0.0,1.0
2025-01-01 13:25:00,1,winter,10.0,24.225073061014207,77.02602353924408,696.1506556081745,0.0,0.0,1.0
2025-01-01 13:30:00,1,winter,10.0,26.066873703015943,73.27908332940794,701.4599385013985,0.0,0.0,1.0
2025-01-01 13:35:00,1,winter,10.0,24.426915760228738,73.34973594000931,701.3452927621106,0.0,0.0,1.0
2025-01-01 13:40:00,1,winter,10.0,25.553108082631013,74.34499031838693,715.739112595831,0.0,0.0,1.0
2025-01-01 13:45:00,1,winter,10.0,24.638773934642085,75.15091470386417,687.9183123194468,0.0,0.0,1.0
2025-01-01 13:50:00,1,winter,10.0,25.870176500407684,74.0113999023821,668.1471736711194,0.0,0.0,1.0
2025-01-01 13:55:00,1,winter,10.0,25.673030286331308,73.23997595540544,659.6258022209007,0.0,0.0,1.0
2025-01-01 14:00:00,1,winter,10.0,25.478966278280303,73.2264213822172,669.184587036686,0.0,0.0,1.0
2025-01-01 14:05:00,1,winter,10.0,25.679380811401266,72.65451711939586,634.0412024686789,0.0,0.0,1.0
2025-01-01 14:10:00,1,winter,10.0,25.44179272380954,72.33743341982155,621.7574232645655,0.0,0.0,1.0
2025-01-01 14:15:00,1,winter,10.0,26.233011113145263,71.22264335562477,627.728458461049,0.0,0.0,1.0
2025-01-01 14:20:00,1,winter,10.0,25.822893385156636,74.4900280962367,637.6029408743153,0.0,0.0,1.0
2025-01-01 14:25:00,1,winter,10.0,25.490786807726597,72.32538527426507,594.4626386599484,0.0,0.0,1.0
2025-01-01 14:30:00,1,winter,10.0,25.589343625603696,70.91914038538306,612.5999735843402,0.0,0.0,1.0
2025-01-01 14:35:00,1,winter,10.0,26.58924208464793,72.83990485899126,567.0110243134793,0.0,0.0,1.0
2025-01-01 14:40:00,1,winter,10.0,27.562292836723003,69.16754467344582,545.408614078576,0.0,0.0,1.0
2025-01-01 14:45:00,1,winter,10.0,26.839485917115987,69.99496848398589,602.4631309730081,0.0,0.0,1.0
2025-01-01 14:50:00,1,winter,10.0,26.800403704837848,71.3731917037105,538.7298028855273,0.0,0.0,1.0
2025-01-01 14:55:00,1,winter,10.0,27.17056005459372,70.8121574322306,566.9950907166102,0.0,0.0,1.0
2025-01-01 15:00:00,1,winter,10.0,27.90946433251438,71.21538201180783,546.3398621975975,0.0,0.0,1.0
2025-01-01 15:05:00,1,winter,10.0,27.38355260187942,69.52499069039006,555.7851088857703,0.0,0.0,0.0
2025-01-01 15:10:00,1,winter,10.0,27.13062747540055,69.79752037572993,480.9033247256219,0.0,0.0,0.0
2025-01-01 15:15:00,1,winter,10.0,28.16535903473006,69.82398526800081,472.9700400285125,0.0,0.0,0.0
2025-01-01 15:20:00,1,winter,10.0,27.882323739906134,68.99537384222667,477.11419168819367,0.0,0.0,0.0
2025-01-01 15:25:00,1,winter,10.0,28.669030841774962,68.49222450486607,425.9556339368218,0.0,0.0,0.0
2025-01-01 15:30:00,1,winter,10.0,27.97899027339884,70.96923344814873,447.8475484362273,0.0,0.0,0.0
2025-01-01 15:35:00,1,winter,10.0,27.254747736995284,68.15702451354208,466.3004014371314,0.0,0.0,0.0
2025-01-01 15:40:00,1,winter,10.0,27.287763067771955,68.75010558722876,447.91885210243055,0.0,0.0,0.0
2025-01-01 15:45:00,1,winter,10.0,29.217237917527914,67.84329657586757,410.4171942843946,0.0,0.0,0.0
2025-01-01 15:50:00,1,winter,10.0,29.37764012875534,68.00324201919423,380.90011552368287,1.0,0.0,0.0
2025-01-01 15:55:00,1,winter,11.218260126071824,28.35117010242192,66.97547348258111,354.890801460329,0.0,0.0,0.0
2025-01-01 16:00:00,1,winter,11.691886177343974,28.343036624193566,66.94472259857962,369.87072080401714,0.0,0.0,0.0
2025-01-01 16:05:00,1,winter,11.21094316785905,29.562455141183605,67.68242058638897,376.0653360742207,0.0,0.0,0.0
2025-01-01 16:10:00,1,winter,10.80845463488388,28.13251925773001,67.52715253585765,350.65319258228425,0.0,0.0,0.0
2025-01-01 16:15:00,1,winter,10.432941237225755,28.369534203619274,67.94450587707519,343.1675902603513,0.0,0.0,0.0
2025-01-01 16:20:00,1,winter,10.035366202727381,29.400403711794866,69.59525982978286,342.2156585879272,0.0,0.0,0.0
2025-01-01 16:25:00,1,winter,10.0,28.8840438333409,67.54150159393743,297.3805896261617,1.0,0.0,0.0
2025-01-01 16:30:00,1,winter,11.424582473959017,29.22244447089544,66.63805164421264,281.2128778512706,0.0,0.0,0.0
2025-01-01 16:35:00,1,winter,11.919385687760448,29.2304241108648,64.60828633711918,279.8329123773201,0.0,0.0,0.0
2025-01-01 16:40:00,1,winter,11.312106109317414,29.632219404273748,65.49990548827537,277.9128850013792,0.0,0.0,0.0
2025-01-01 16:45:00,1,winter,10.775152274856595,30.3735130242638,68.40020717000577,207.91012699240133,0.0,0.0,0.0
2025-01-01 16:50:00,1,winter,10.316900158835278,29.680841206710166,67.19793999057798,223.08103880552528,0.0,0.0,0.0
2025-01-01 16:55:00,1,winter,10.0,30.10839062753489,66.63265579166469,213.0660809395843,0.0,0.0,0.0
2025-01-01 17:00:00,1,winter,10.0,28.585486443375828,66.71090779023689,168.3448553852441,0.0,0.0,0.0
2025-01-01 17:05:00,1,winter,10.0,29.877901748075622,64.83696659677324,204.71948444332585,0.0,0.0,0.0
2025-01-01 17:10:00,1,winter,10.0,29.49067487556018,66.20640004191412,157.64859505961283,0.0,0.0,0.0
2025-01-01 17:15:00,1,winter,10.0,29.352700025494848,65.47635001047779,122.29254561372952,0.0,0.0,0.0
2025-01-01 17:20:00,1,winter,10.0,29.64232425543177,66.68459796038896,138.78244156090713,0.0,0.0,0.0
2025-01-01 17:25:00,1,winter,10.0,30.051781851011956,65.28040170387729,112.61087045512134,0.0,0.0,0.0
2025-01-01 17:30:00,1,winter,10.0,30.88261058403618,64.48762841435477,80.11169133552796,1.0,0.0,0.0
2025-01-01 17:35:00,1,winter,11.263220529682131,29.61578101183631,65.4736474762627,92.89577325721517,1.0,0.0,0.0
2025-01-01 17:40:00,1,winter,13.415723682574965,30.50624017816576,64.59217554176368,33.176541222969256,1.0,0.0,0.0
2025-01-01 17:45:00,1,winter,15.504443945152014,30.27126503069028,65.50237059889865,43.83481579834784,1.0,0.0,0.0
2025-01-01 17:50:00,1,winter,17.5182220398633,30.436693835135298,64.8192160738608,31.05335878746333,1.0,0.0,0.0
2025-01-01 17:55:00,1,winter,19.45717359466339,31.3040749360956,65.66296294376306,11.938471554041366,1.0,0.0,0.0
2025-01-01 18:00:00,1,winter,21.28953138604855,31.091970701784145,63.62953624113868,25.62222002818736,1.0,0.0,0.0
2025-01-01 18:05:00,1,winter,22.998109678251797,31.635748415585848,66.02438625000897,29.446580906624845,1.0,0.0,0.0
2025-01-01 18:10:00,1,winter,24.496152565506048,30.802310608394542,64.75852780458015,37.18746796585022,1.0,0.0,0.0
2025-01-01 18:15:00,1,winter,26.121130338022365,30.536619899068864,64.29312820282965,0.0,1.0,0.0,0.0
2025-01-01 18:20:00,1,winter,27.666858201985587,30.87648044896676,65.16789246475254,0.0,1.0,0.0,0.0
2025-01-01 18:25:00,1,winter,29.411507636989285,31.210315966354578,64.77838950540527,0.0,1.0,0.0,0.0
2025-01-01 18:30:00,1,winter,30.756282316601048,31.2221702270151,64.64537718987195,0.0,1.0,0.0,0.0
2025-01-01 18:35:00,1,winter,31.965977526855003,30.51436338923193,64.36590377749101,0.0,0.0,0.0,0.0
2025-01-01 18:40:00,1,winter,31.470000413368528,31.265398610567335,64.55255128561093,2.09475362071049,0.0,0.0,0.0
2025-01-01 18:45:00,1,winter,29.828210104480362,31.391466791929133,63.52051936459332,0.0,0.0,0.0,0.0
2025-01-01 18:50:00,1,winter,27.93375610053844,32.80573514388487,64.28740260495954,0.0,0.0,0.0,1.0
2025-01-01 18:55:00,1,winter,26.136158602272413,32.45935490995973,63.097871527616206,0.0,0.0,0.0,1.0
2025-01-01 19:00:00,1,winter,24.997889771339164,30.856557964274273,62.78787149163097,0.6024268575895863,0.0,0.0,0.0
2025-01-01 19:05:00,1,winter,23.913080979933643,31.228571418825215,63.014957819025895,0.0,0.0,0.0,0.0
2025-01-01 19:10:00,1,winter,22.91424096662171,30.552659858492554,61.745805030487176,6.195955615923695,0.0,0.0,0.0
